new_id,batch,sex,dobday,dobmon,dobyear,fathermonin,sscins,sscboard,sscsub,sscgrade,ssctotal,sscyear,data,hscboard,hscsub,hscgrade,hsctotal,hscyear
1698,20162,male,10,10,1996,35000,"COLLECTORATE SCHOOL AND COLLEGE, RANGPUR",DINAJPUR,SCIENCE,A,4.69,2011,"COLLECTORATE SCHOOL AND COLLEGE, RANGPUR",DINAJPUR,SCIENCE,A,4,2014
1699,20152,male,20,12,1996,30000/-,NACHOL PILOT HIGH SCHOOL,RAJSHAHI,SCIENCE,A,4.94,2011,NACHOL PILOT HIGH SCHOOL,RAJSHAHI,SCIENCE,A-,3.9,2014
1700,20092,male,8,7,1989,22000/-,JOYAG BOHU MUKHI HIGH SCHOOL,COMILLA,SCIENCE,,3.88,2005,JOYAG BOHU MUKHI HIGH SCHOOL,COMILLA,SCIENCE,,2.2,2009
1701,20170,male,24,7,1995,65000/=,KHILGOAN GOV SCHOOL,DHAKA,SCIENCE,3.94,A-,2012,KHILGOAN GOV SCHOOL,DHAKA,SCIENCE,3.4,B,2016
1702,20050,m,,,,,,,,,,,,,,,,
1703,20120,male,5,1,1994,20000,HARIHAR PARA HIGH SCHOOL,DHAKA,SCIENCE,A,4.94,2009,HARIHAR PARA HIGH SCHOOL,DHAKA,SCIENCE,B,3.3,2011
1704,20170,female,20,10,1995,50000,BHASANTEK HIGH SCHOOL,DHAKA,SCIENCE,A,4.88,2013,BHASANTEK HIGH SCHOOL,DHAKA,SCIENCE,A,4,2015
1705,20101,male,7,9,1990,20000/-,BINDU BASINI GOVT BOYS H SCHOOL,DHAKA,SCIENCE,A+,5,2006,BINDU BASINI GOVT BOYS H SCHOOL,DHAKA,SCIENCE,B,3.4,2009
1706,20170,male,8,6,1998,20000,TAMIRU MILLAT KAMIL MADRASAH,MADRASAH,SCIENCE,A+,5,2014,TAMIRU MILLAT KAMIL MADRASAH,DHAKA,SCIENCE,A+,5,2016
1707,20152,male,18,5,1997,40000/-,DIGHULIA SHAHID M.R. HIGH SCHOOL,DHAKA,SCIENCE,B,3.38,2012,DIGHULIA SHAHID M.R. HIGH SCHOOL,DHAKA,SCIENCE,B,3.3,2015
1708,20022,m,,,,,,,,,,,,,,,,
1709,20140,female,3,12,1994,25000,RAJUK UTTARA MODEL COLLEGE,DHAKA,SCIENCE,A+,5,2010,RAJUK UTTARA MODEL COLLEGE,DHAKA,SCIENCE,A,4.5,2013
1710,20120,female,17,5,1993,20000,CANTONMENT PUBLIC SCHOOL & COLLEGE,RAJSHAHI,SCIENCE,A+,5,2008,CANTONMENT PUBLIC SCHOOL & COLLEGE,DINAJPUR,SCIENCE,A+,5,2010
1711,20151,male,30,7,1995,40000/-,ADAMJEE CANT. PUBLIC HIGH SCHOOL,DHAKA,SCIENCE,A,4.44,2011,ADAMJEE CANT. PUBLIC HIGH SCHOOL,DHAKA,SCIENCE,A-,3.9,2013
1712,20161,male,12,12,1997,12000/-,BENARCHAR M.H. HIGH SCHOOL,DHAKA,SCIENCE,A,4.5,2012,BENARCHAR M.H. HIGH SCHOOL,DHAKA,SCIENCE,A,4.5,2015
1713,20171,female,10,7,1999,30000,MOTIJHEEL MODEL HIGH SCHOOL,DHAKA,SCIENCE,5,A+,2014,MOTIJHEEL MODEL HIGH SCHOOL,DHAKA,SCIENCE,4.92,A,2016
1714,20022,m,,,,,,,,,,,,,,,,
1715,20140,male,13,7,1996,40000,RAJOIR GOPALGANJ K.J.S. PILOT INSTITUTION,DHAKA,SCIENCE,A,4,2011,RAJOIR GOPALGANJ K.J.S. PILOT INSTITUTION,DHAKA,SCIENCE,A,4.1,2013
1716,20171,male,18,3,1999,30000,DARUNNAJAT SIDDIKIA KAMIL MADRASAH,DHAKA,SCIENCE,A+,5,2014,DARUNNAJAT SIDDIKIA KAMIL MADRASAH,DHAKA,SCIENCE,A,4.67,2016
1717,20160,female,1,1,1998,30000/-,KAMALPUR HAZI JAHIR UDDIN HIGH SCHOOL,DHAKA,SCIENCE,A,4.63,2013,KAMALPUR HAZI JAHIR UDDIN HIGH SCHOOL,DHAKA,SCIENCE,A-,3.5,2015
1718,20140,male,29,11,1995,30000/-,GAZIPUR CANTONMENT BOARD HIGH SCHOOL,DHAKA,SCIENCE,A,4.44,2011,GAZIPUR CANTONMENT BOARD HIGH SCHOOL,DHAKA,SCIENCE,A,4.2,2013
1719,20171,male,12,8,1998,30000,PATUAKHALI GOVT. JUBLIEE,BARISAL,SCIENCE,A,4.88,2013,PATUAKHALI GOVT. JUBLIEE,BARISAL,SCIENCE,A-,3.75,2015
1720,20140,male,3,11,1995,50000,RAUTARA H. N. SECONDARY SCHOOL,JESSORE,SCIENCE,A,4.5,2011,RAUTARA H. N. SECONDARY SCHOOL,JESSORE,SCIENCE,A-,3.9,2013
1721,20142,female,17,10,1996,50000/-,GONIPUR PILOT HIGH SCHOOL,COMILLA,SCIENCE,A,4,2012,GONIPUR PILOT HIGH SCHOOL,COMILLA,SCIENCE,A-,3.5,2014
1722,20032,m,,,,,,,,,,,,,,,,
1723,20150,male,22,6,1996,30000/-,SHAHEED RAMIZ UDDIN HIGH SCHOOL,DHAKA,SCIENCE,A,4.44,2011,SHAHEED RAMIZ UDDIN HIGH SCHOOL,DHAKA,SCIENCE,A-,3.8,2013
1724,20130,male,14,2,1992,20000,ANNADA GOVT.HIGH SCHOOL,COMILLA,SCIENCE,A,4.81,2009,ANNADA GOVT.HIGH SCHOOL,COMILLA,SCIENCE,A,4.2,2011
1725,20092,female,27,9,1992,12000/-,MOTIJHEEL GOVT. GIRLS H. SCHOOL,DHAKA,SCIENCE,,4.69,2007,MOTIJHEEL GOVT. GIRLS H. SCHOOL,DHAKA,SCIENCE,,3.5,2009
1726,20161,male,1,2,1998,30000/-,MASKATADIGHI HIGH SCHOOL,RAJSHAHI,SCIENCE,A+,5,2013,MASKATADIGHI HIGH SCHOOL,RAJSHAHI,SCIENCE,A,4.92,2015
1727,20171,male,1,8,1997,55000,KARACHAR MV. TOFAZZAL HOSSIAN HIGH SCHOOL,DHAKA,SCIENCE,A,5,2014,KARACHAR MV. TOFAZZAL HOSSIAN HIGH SCHOOL,DHAKA,SCIENCE,A,5,2016
1728,20131,female,15,4,1994,30000,JHENAIDAH GOVT. GIRLS SCHOOL,JESSORE,SCIENCE,A,4.38,2009,JHENAIDAH GOVT. GIRLS SCHOOL,JESSORE,SCIENCE,A-,3.6,2012
1729,20160,male,7,5,1995,35000/-,BARISAL MODEL SCHOOL,BARISAL,SCIENCE,,4.13,2011,BARISAL MODEL SCHOOL,BARISAL,SCIENCE,,3.6,2013
1730,20171,female,11,1,1997,50000/-,DAKSHIN KHAN ADARSHA GIRLS H. SCHOOL,DHAKA,SCIENCE,A+,5,2013,DAKSHIN KHAN ADARSHA GIRLS H. SCHOOL,DHAKA,SCIENCE,A,4.92,2015
1731,20161,male,24,10,1997,55000/-,K.B. HIGH SCHOOL,DHAKA,SCIENCE,A,4.31,2013,K.B. HIGH SCHOOL,DHAKA,SCIENCE,B,3.42,2015
1732,20141,female,21,1,1995,30000/-,PARKHIDIR PUR HIGH SCHOOL,RAJSHAHI,SCIENCE,A+,5,2010,PARKHIDIR PUR HIGH SCHOOL,RAJSHAHI,SCIENCE,,4.7,2012
1733,20170,male,22,8,1997,40000/-,MILESTONE SCHOOL,DHAKA,SCIENCE,A,4.88,2013,MILESTONE SCHOOL,DHAKA,SCIENCE,B,3.5,2016
1734,20170,male,25,5,1998,40000,SIRAJ MIA MEMORIAL MODEL SCHOOL,DHAKA,SCIENCE,A,4.88,2014,SIRAJ MIA MEMORIAL MODEL SCHOOL,DHAKA,SCIENCE,A,4.58,2016
1735,20031,m,,,,,,,,,,,,,,,,
1736,20160,male,1,1,1997,17500/-,BIR UTTAM SHAHED SAMAD,DINAJPUR,SCIENCE,A+,5,2012,BIR UTTAM SHAHED SAMAD,DINAJPUR,SCIENCE,A,4.2,2014
1737,20161,male,27,6,1996,50000/-,KHULNA PUBLIC COLLEGE,JESSORE,SCIENCE,A+,5,2011,KHULNA PUBLIC COLLEGE,JESSORE,SCIENCE,A-,3.7,2013
1738,20150,female,24,5,1997,50000/-,KALLYANPUR GIRLS,DHAKA,SCIENCE,A-,3.94,2012,KALLYANPUR GIRLS,DHAKA,SCIENCE,A,4.8,2014
1739,20160,male,14,10,1997,60000/-,BRAHMONDI K.K.M. GOVT. SCHOOL,DHAKA,SCIENCE,A,4.69,2013,BRAHMONDI K.K.M. GOVT. SCHOOL,DHAKA,SCIENCE,A,4.5,2015
1740,20032,m,,,,,,,,,,,,,,,,
1741,20162,male,10,4,1997,30000,SRISTY CENTRAL SCHOOL & COLLEGE,DHAKA,SCIENCE,A,4.06,2013,SRISTY CENTRAL SCHOOL & COLLEGE,DHAKA,SCIENCE,A,4.83,2015
1742,20160,male,16,8,1994,45000/-,MONIPUR HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2009,MONIPUR HIGH SCHOOL,DHAKA,SCIENCE,A,4.5,2011
1743,20161,female,17,11,1995,20000/-,NAZRUL GIRLS HIGH SCHOOL,DHAKA,SCIENCE,A,4.75,2012,NAZRUL GIRLS HIGH SCHOOL,DHAKA,SCIENCE,A,4.3,2014
1744,20151,male,7,11,1997,50000/-,KUMRI TEGHORIA FADIL MADRISHA,MADRASHA,SCIENCE,A+,5,2012,KUMRI TEGHORIA FADIL MADRISHA,DHAKA,SCIENCE,B,3.4,2014
1745,20110,female,5,2,1992,40000/-,GOVT. GIRLS H. SCHOOL,JESSORE,SCIENCE,,4.44,2007,GOVT. GIRLS H. SCHOOL,JESSORE,SCIENCE,,3.7,2010
1746,20170,male,1,4,1998,20000,KBS SECONDARY SCHOOL,JESSORE,SCIENCE,A+,5,2014,KBS SECONDARY SCHOOL,JESSORE,SCIENCE,A+,5,2016
1747,20082,female,26,9,1990,20000/-,DANOVAN GOVT. GIRLS HIGH SCHOOL,DHAKA,SCIENCE,,4.63,2005,DANOVAN GOVT. GIRLS HIGH SCHOOL,DHAKA,SCIENCE,,3.8,2007
1748,20040,,,,,,,,,,,,,,,,,
1749,20151,male,2,9,1996,20000/-,DHAKA GOVT. MULSIM,DHAKA,SCIENCE,A,4.44,2012,DHAKA GOVT. MULSIM,DHAKA,SCIENCE,A-,3.8,2014
1750,20092,male,12,6,1991,15000/-,MAGURA GOVT. SCHOOL,JESSORE,SCIENCE,,4.81,2006,MAGURA GOVT. SCHOOL,JESSORE,SCIENCE,,3.3,2009
1751,20140,male,8,2,1994,35000,BACHA ENGLISH MEDIUM SCHOOL,CAMBRIDGE,SCIENCE,A-,3.5,2010,BACHA ENGLISH MEDIUM SCHOOL,CAMBRIDGE,SCIENCE,C,2.5,2013
1752,20121,male,9,9,1994,65000,COMILLA MODERN HIGH SCHOOL,COMILLA,SCIENCE,A+,5,2009,COMILLA MODERN HIGH SCHOOL,COMILLA,SCIENCE,A-,3.8,2011
1753,20111,male,5,8,1993,30000/-,N.B.K. HIGH SCHOOL,DHAKA,SCIENCE,A,4.63,2008,N.B.K. HIGH SCHOOL,DHAKA,SCIENCE,A,4.3,2010
1754,20090,male,16,11,1988,30000/-,SHARIFABAD HIGH SCHOOL,DHAKA,SCIENCE,,3.88,2005,SHARIFABAD HIGH SCHOOL,DHAKA,SCIENCE,,3.8,2007
1755,20170,male,6,7,1997,30000,MANIKGANJ GOVT. HIGH SCHOOL,DHAKA,SCIENCE,A-,3.94,2013,MANIKGANJ GOVT. HIGH SCHOOL,DHAKA,SCIENCE,B,3.33,2016
1756,20161,male,1,1,1997,20000/-,ILIOT GONJ R.B. HIGH SCHOOL,COMILLA,SCIENCE,A+,5,2013,ILIOT GONJ R.B. HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2015
1757,20030,m,,,,,,,,,,,,,,,,
1758,20141,male,10,1,1995,20000/-,SATARKUL HIGH SCHOOL,DHAKA,SCIENCE,A,4.94,2010,SATARKUL HIGH SCHOOL,JESSORE,SCIENCE,A-,3.9,2012
1759,20162,male,11,12,1996,35000,ASSIM HIGH SCHOOL,DHAKA,SCIENCE,A,5,2011,ASSIM HIGH SCHOOL,BTEB,CERAMIC,C,4,2016
1760,20151,female,26,2,1996,50000/-,SALIMGONJ GIRLS HIGH SCHOOL,COMILLA,SCIENCE,,4.88,2012,SALIMGONJ GIRLS HIGH SCHOOL,COMILLA,SCIENCE,,4.5,2014
1761,20171,male,29,7,1997,60000,RAIS NAGAR HIGH SCHOOL,DHAKA,SCIENCE,A,4.69,2014,RAIS NAGAR HIGH SCHOOL,DHAKA,SCIENCE,A-,3.75,2016
1762,20162,male,27,12,1997,30000/-,MOTIJHEEL GOVT. BOYS,DHAKA,SCIENCE,A+,5,2014,MOTIJHEEL GOVT. BOYS,DHAKA,SCIENCE,A-,3.83,2016
1763,20170,female,10,5,1998,50000/-,BAF SHAHEEN COLLEGE,DHAKA,SCIENCE,A,4.56,2014,BAF SHAHEEN COLLEGE,DHAKA,SCIENCE,A,4.42,2016
1764,20132,male,8,1,1995,40000/-,BAF SHAHEEN COLLEGE,DHAKA,SCIENCE,A,4.5,2011,BAF SHAHEEN COLLEGE,DHAKA,SCIENCE,A,4.4,2013
1765,20130,male,17,11,1993,20000,MOTIJHEEL MODEL HIGH SCHOOL,DHAKA,SCIENCE,A,4.25,2008,MOTIJHEEL MODEL HIGH SCHOOL,DHAKA,SCIENCE,C,2.9,2012
1766,20120,male,8,1,1994,50000,SENA PALLI HIGH SCHOOL,DHAKA,SCIENCE,,5,2009,SENA PALLI HIGH SCHOOL,DHAKA,SCIENCE,,3.9,2011
1767,20160,female,7,3,1997,30000/-,SSAC,DHAKA,SCIENCE,A,4.63,2012,SSAC,DHAKA,SCIENCE,A,4.7,2014
1768,20150,male,27,6,1995,25000/-,RAMPURA EKRAMUNNESA,DHAKA,SCIENCE,A,4.81,2010,RAMPURA EKRAMUNNESA,DHAKA,SCIENCE,A-,3.8,2012
1769,20152,female,28,5,1994,30000/-,SAFIUDDIN SARKER ACADEMY,DHAKA,SCIENCE,,4.75,2011,SAFIUDDIN SARKER ACADEMY,DHAKA,SCIENCE,,4.5,2013
1770,20150,male,11,10,1996,20000/-,MOLLAR TEK UDAYAN BIDYALAY,DHAKA,SCIENCE,A+,5,2011,MOLLAR TEK UDAYAN BIDYALAY,DHAKA,SCIENCE,A,4.4,2013
1771,20160,female,4,10,1998,60000/-,BINDUBASINI GOVT. GIRLS SCHOOL,DHAKA,SCIENCE,A+,5,2013,BINDUBASINI GOVT. GIRLS SCHOOL,DHAKA,SCIENCE,A-,3.5,2015
1772,20111,male,28,10,1991,50000/-,UREA SHRKAR KHANA COLLEGE,DHAKA,SCIENCE,A,4.44,2006,UREA SHRKAR KHANA COLLEGE,COMILLA,SCIENCE,B,3.3,2008
1773,20160,male,14,1,1998,20000/-,BANCHARAMPUR S.M. PILOT SCHOOL,COMILLA,SCIENCE,A,4.19,2013,BANCHARAMPUR S.M. PILOT SCHOOL,DHAKA,SCIENCE,A,4.58,2015
1774,20120,male,4,7,1993,10000,SHEKDHI A.M. HIGH SCHOOL,DHAKA,SCIENCE,A,4.81,2008,SHEKDHI A.M. HIGH SCHOOL,DHAKA,SCIENCE,A,4,2010
1775,20170,female,1,1,1998,40000,SHAHEED RAMIJUDDIN HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2014,SHAHEED RAMIJUDDIN HIGH SCHOOL,DHAKA,SCIENCE,A,4.42,2016
1776,20170,male,7,4,1996,60000/-,DIGHULIA SHAHID MIZANUR R. HIGH SCHOOL,DHAKA,SCIENCE,A-,3.94,2012,DIGHULIA SHAHID MIZANUR R. HIGH SCHOOL,DHAKA,SCIENCE,A,4.4,2014
1777,20121,male,9,6,1993,50000,ADAMZEE CANTONMENT PUBLIC SCHOOL,DHAKA,SCIENCE,A+,5,2008,ADAMZEE CANTONMENT PUBLIC SCHOOL,DHAKA,SCIENCE,A,4.1,2010
1778,20142,male,9,2,1996,50000/-,DIGHULIA,DHAKA,SCIENCE,A-,3.56,2011,DIGHULIA,DHAKA,SCIENCE,A-,3.6,2014
1779,20030,m,,,,,,,,,,,,,,,,
1780,20090,male,23,11,1991,15000/-,NAWAB HABIBULLAH A. HIGH SCHOOL,DHAKA,SCIENCE,,4.63,2006,NAWAB HABIBULLAH A. HIGH SCHOOL,DHAKA,SCIENCE,,3.9,2008
1781,20090,male,26,11,1990,25000/-,BADSHAH FAISAL INS,DHAKA,SCIENCE,A,4.44,2006,BADSHAH FAISAL INS,DHAKA,SCIENCE,B,3.7,2008
1782,20170,male,26,3,1998,22000/=,SIRAJ MIA MEMORIAL MODEL SCHOOL,DHAKA,SCIENCE,4.94,A,2013,SIRAJ MIA MEMORIAL MODEL SCHOOL,DHAKA,SCIENCE,5,A+,2015
1783,20031,m,,,,,,,,,,,,,,,,
1784,20140,male,11,8,1995,30000,BHATERCHAR D. A. MANNAN HIGH SCHOOL,DHAKA,SCIENCE,A,4.5,2011,BHATERCHAR D. A. MANNAN HIGH SCHOOL,DHAKA,SCIENCE,A-,3.7,2013
1785,20170,male,18,3,1997,30000/=,R.D.A LAB SCHOOL AND COLLEGE,RAJSHAHI,SCIENCE,5,A+,2013,R.D.A LAB SCHOOL AND COLLEGE,RAJSHAHI,SCIENCE,4.92,A,2015
1786,20162,male,7,8,1999,25000/-,ANNADA GOVT. HIGH SCHOOL,COMILLA,SCIENCE,A,4.5,2014,ANNADA GOVT. HIGH SCHOOL,COMILLA,SCIENCE,APP,,2016
1787,20160,female,28,4,1997,30000/-,NARIKELBARI HIGH SCHOOL,DHAKA,SCIENCE,A,4.31,2012,NARIKELBARI HIGH SCHOOL,DHAKA,SCIENCE,A,4.2,2014
1788,20150,female,1,12,1994,15000/-,NABIABAD HIGH SCHOOL,COMILLA,SCIENCE,A+,5,2011,NABIABAD HIGH SCHOOL,DHAKA,SCIENCE,A,4.5,2014
1789,20162,male,5,5,1998,40000,DARUNNAZAT KAMIL MADRASAH,MADRASAH,SCIENCE,A+,5,2013,DARUNNAZAT KAMIL MADRASAH,DHAKA,SCIENCE,A,4.5,2015
1790,20150,female,2,10,1996,30000/-,MIRPUR BANGLA HIGH SCHOOL,DHAKA,SCIENCE,A,4.75,2011,MIRPUR BANGLA HIGH SCHOOL,DHAKA,SCIENCE,A,4.5,2013
1791,20170,male,7,12,1996,45000,GOVT. MUSLIM HIGH SCHOOL,CHITTAGONG,SCIENCE,A+,5,2013,GOVT. MUSLIM HIGH SCHOOL,CHITTAGONG,SCIENCE,A,5,2015
1792,20141,female,14,9,1994,100000/-,VIDDAYMOI GOVT. GIRLS HIGH SCHOOL,DHAKA,SCIENCE,,3.81,2010,VIDDAYMOI GOVT. GIRLS HIGH SCHOOL,DHAKA,SCIENCE,,3.4,2012
1793,20140,female,20,12,1994,20000,HAZI DABIR UDDIN CHOWDHURY GRILS HIGH SCHOOL,DINAJPUR,SCIENCE,A,4.31,2011,HAZI DABIR UDDIN CHOWDHURY GRILS HIGH SCHOOL,DINAJPUR,SCIENCE,A-,3.5,2013
1794,20160,male,19,7,1998,40000/-,ADAMJEE CANT. PUBLIC SCHOOL,DHAKA,SCIENCE,A+,5,2013,ADAMJEE CANT. PUBLIC SCHOOL,DHAKA,SCIENCE,A+,5,2015
1795,20151,male,31,12,1996,20000/-,NAWAB HABIBULLAH MODEL SCHOOL,DHAKA,SCIENCE,,4.69,2012,NAWAB HABIBULLAH MODEL SCHOOL,DHAKA,SCIENCE,,4.5,2014
1796,20102,m,,,,,,,,,,,,,,,,
1797,20170,male,17,3,1997,120000,JALSUKA KUMUDGAN J.H.S.,DHAKA,SCIENCE,4.19,A,2013,JALSUKA KUMUDGAN J.H.S.,DHAKA,SCIENCE,3.58,A-,2016
1798,20120,male,4,10,1994,50000,BANGLADESH BANK ADARSHA HIGH SCHOOL,DHAKA,SCIENCE,A,4.44,2009,BANGLADESH BANK ADARSHA HIGH SCHOOL,DHAKA,SCIENCE,B,3.1,2011
1799,20030,m,,,,,,,,,,,,,,,,
1800,20162,male,17,9,1997,30000/-,SOHAGPUR S.K. PILOT H. SCHOOL,RAJSHAHI,SCIENCE,A+,5,2013,SOHAGPUR S.K. PILOT H. SCHOOL,RAJSHAHI,SCIENCE,A-,3.83,2016
1801,20101,female,5,9,1987,30000/-,KHULNA GOVT. GIRLS H SCHOOL,JESSORE,SCIENCE,,3.75,2002,KHULNA GOVT. GIRLS H SCHOOL,DHAKA,SCIENCE,,3.4,2005
1802,20130,male,18,5,1995,50000,UTTARA HIGH SCHOOL,DHAKA,SCIENCE,A,4,2010,UTTARA HIGH SCHOOL,DHAKA,SCIENCE,A,4.5,2012
1803,20171,male,5,10,1996,50000,BANDA KAWALIANI KHADEM ALI HIGH SCHOOL,DHAKA,SCIENCE,4.31,A,2012,BANDA KAWALIANI KHADEM ALI HIGH SCHOOL,DHAKA,CSE,3.15,,2016
1804,20120,female,2,2,1994,30000,KURMITOLA HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2009,KURMITOLA HIGH SCHOOL,DHAKA,SCIENCE,A,4.6,2011
1805,20151,female,3,1,1997,18000/-,AHAMMAD UDDIN SHAH,DINAJPUR,SCIENCE,A,4,2012,AHAMMAD UDDIN SHAH,DINAJPUR,SCIENCE,A-,3.7,2014
1806,20171,male,1,1,1999,40000,RAMGANJ M. U GOVT. HIGH SCHOOL,COMILLA,SCIENCE,A,5,2014,RAMGANJ M. U GOVT. HIGH SCHOOL,COMILLA,SCIENCE,A,5,2016
1807,20130,female,22,8,1994,100000,B.A.F. SHAHEEN COLLEGE,DHAKA,SCIENCE,A,4.81,2009,B.A.F. SHAHEEN COLLEGE,DHAKA,SCIENCE,A,4.7,2012
1808,20160,male,2,2,1996,100000/-,AL HERA ISLAM INT.,JESSORE,SCIENCE,A,4.19,2012,AL HERA ISLAM INT.,JESSORE,SCIENCE,A,4.1,2014
1809,20041,m,,,,,,,,,,,,,,,,
1810,20170,male,6,6,1999,30000,NAWAB HABIBULLA SCHOOL,DHAKA,SCIENCE,A,4.56,2014,NAWAB HABIBULLA SCHOOL,DHAKA,SCIENCE,A,4.75,2016
1811,20122,male,15,10,1993,50000,KASBA GOVT. HIGH SCHOOL,COMILLA,SCIENCE,A,4.44,2009,KASBA GOVT. HIGH SCHOOL,COMILLA,SCIENCE,B,3.2,2012
1812,20092,male,9,11,1991,50000/-,SAKHIPUR PM PILOT H SCHOOL,DHAKA,SCIENCE,,4,2006,SAKHIPUR PM PILOT H SCHOOL,DHAKA,SCIENCE,,3.3,2009
1813,20141,male,19,6,1996,30000/-,IBRAHIMPUR SALAUDDIN SHIKHYALAYA,DHAKA,SCIENCE,A,4.63,2011,IBRAHIMPUR SALAUDDIN SHIKHYALAYA,DHAKA,SCIENCE,A,4.6,2013
1814,20171,female,2,12,1997,,BINAPANI GOVT GIRLS HIGH SCHOOL,DHAKA,SCIENCE,5,A+,2013,BINAPANI GOVT GIRLS HIGH SCHOOL,DHAKA,SCIENCE,4.92,A,2015
1815,20151,female,6,1,1996,25000/-,BAF SHAHEEN COLLEGE,DHAKA,SCIENCE,A+,5,2011,BAF SHAHEEN COLLEGE,DHAKA,SCIENCE,A,4.6,2013
1816,20151,female,17,11,1993,50000/-,COMMUNITY C.A HIGH SCHOOL,DHAKA,SCIENCE,A,4.06,2010,COMMUNITY C.A HIGH SCHOOL,DHAKA,SCIENCE,A,4.6,2014
1817,20161,male,26,6,1996,45000/-,COXS BAZAR MODEL HIGH SCHOOL,CHITTAGONJ,SCIENCE,A+,5,2013,COXS BAZAR MODEL HIGH SCHOOL,CHITTAGONJ,SCIENCE,A,4.83,2015
1818,20150,male,8,3,1996,50000/-,M.N. ACADEMY,DHAKA,SCIENCE,A,4.31,2012,M.N. ACADEMY,DHAKA,SCIENCE,A,4.3,2014
1819,20151,female,10,3,1995,60000/-,AGRANI SCHOOL AND COLLEGE,DHAKA,SCIENCE,A+,5,2010,AGRANI SCHOOL AND COLLEGE,DHAKA,SCIENCE,A,4.8,2012
1820,20142,male,30,7,1995,25000/-,SSK PILOT HIGH SCHOOL,RAJSHAHI,SCIENCE,A,4.44,2011,SSK PILOT HIGH SCHOOL,RAJSHAHI,SCIENCE,A-,3.9,2014
1821,20170,female,19,4,1998,,BORDER GUARD PUBLIC SCHOOL,DHAKA,SCIENCE,5,A+,2014,BORDER GUARD PUBLIC SCHOOL,DHAKA,SCIENCE,4.67,A,2016
1822,20162,male,18,5,1996,40000/-,UNI. LABORATORY SCHOOL,DHAKA,SCIENCE,A+,5,2011,UNI. LABORATORY SCHOOL,DHAKA,SCIENCE,A,4.7,2013
1823,20022,m,,,,,,,,,,,,,,,,
1824,20081,male,10,12,1984,100000/-,COMILLA ZILLA SCHOOL,COMILLA,SCIENCE,1ST,,2000,COMILLA ZILLA SCHOOL,COMILLA,SCIENCE,2ND,,2003
1825,20112,female,20,11,1992,50000,"SHISHUKUNJA SECONDARY SCHOL, JHENIDAH",JESSORE,SCIENCE,,5,2007,"SHISHUKUNJA SECONDARY SCHOL, JHENIDAH",JESSORE,SCIENCE,,4.8,2010
1826,20170,male,17,4,1998,70000/-,WILLES LITTLE FLOWER SCHOOL,DHAKA,SCIENCE,A+,5,2014,WILLES LITTLE FLOWER SCHOOL,DHAKA,SCIENCE,A,4.17,2016
1827,20170,male,2,11,1997,40000,ROUMARI C. G ZAMAN HIGH SCHOOL,DINAJPUR,SCIENCE,A+,5,2013,ROUMARI C. G ZAMAN HIGH SCHOOL,DHAKA,SCIENCE,A+,5,2015
1828,20151,female,1,1,1949,35000/-,KAMAL UDDIN GIRLS HIGH SCHOOL,RAJSHAHI,SCIENCE,,4.69,2011,KAMAL UDDIN GIRLS HIGH SCHOOL,RAJSHAHI,SCIENCE,,4.4,2013
1829,20171,male,21,1,1998,20000,DHAP SATGARA BAITUL MUKARRAM KAMIL MADRASAH,MADRASAH,SCIENCE,A+,5,2013,DHAP SATGARA BAITUL MUKARRAM KAMIL MADRASAH,MADRASAH,SCIENCE,A+,5,2015
1830,20161,male,2,5,1998,20000/-,DEWANGONJ GOVT. HIGH SCHOOL,DHAKA,SCIENCE,A-,3.94,2013,DEWANGONJ GOVT. HIGH SCHOOL,DHAKA,SCIENCE,A-,3.58,2015
1831,20160,male,18,3,1997,15000/-,KUMIRA M.L HIGH SCHOOL,JESSORE,SCIENCE,A+,5,2012,KUMIRA M.L HIGH SCHOOL,JESSORE,SCIENCE,A,4.5,2014
1832,20161,male,17,1,1998,50000/-,MRITYUNJOY SCHOOL,DHAKA,SCIENCE,A,4,2013,MRITYUNJOY SCHOOL,DHAKA,SCIENCE,A,4.08,2015
1833,20021,m,,,,,,,,,,,,,,,,
1834,20130,female,25,11,1994,30000,PREMIER IDEAL HIGH SCHOOL,DHAKA,SCIENCE,A,4.25,2010,PREMIER IDEAL HIGH SCHOOL,DHAKA,SCIENCE,A-,3.5,2012
1835,20170,male,25,7,1998,30000/-,BARUL ALAM H. SCHOOL,RAJSHAHI,SCIENCE,A+,5,2014,BARUL ALAM H. SCHOOL,RAJSHAHI,SCIENCE,A-,3.58,2016
1836,20120,male,20,8,1994,15000,SHAHABUDDIN MEMORIAL ACADEMY,DHAKA,SCIENCE,A,4.06,2009,SHAHABUDDIN MEMORIAL ACADEMY,DHAKA,SCIENCE,A,4.2,2011
1837,20150,male,25,12,1996,40000/-,DIGHULIA SHAHID MIZANUR R. HIGH SCHOOL,DHAKA,SCIENCE,A,4.81,2011,DIGHULIA SHAHID MIZANUR R. HIGH SCHOOL,DHAKA,SCIENCE,A-,3.9,2013
1838,20152,male,7,7,1997,250000/-,B.B. GOVT. BOYS HIGH SCHOOL,DHAKA,SCIENCE,A,4.63,2012,B.B. GOVT. BOYS HIGH SCHOOL,DHAKA,SCIENCE,A-,3.7,2014
